x, y, theta, stamp, 
-7.105427357601002e-15, -1.2434497875801753e-14, -1.2270565390913781e-11, 1731623153355232046, 
-7.105427357601002e-15, -1.2434497875801753e-14, -1.2261659152379582e-11, 1731623153405256775, 
-7.105427357601002e-15, -1.2434497875801753e-14, -1.2265211882886404e-11, 1731623153455268862, 
-7.105427357601002e-15, -1.2434497875801753e-14, -1.2270317060422255e-11, 1731623153505546855, 
-7.105427357601002e-15, -1.2434497875801753e-14, -1.2273821331300615e-11, 1731623153551059885, 
-7.105427357601002e-15, -1.2434497875801753e-14, -1.2273821331300615e-11, 1731623153615391644, 
0.0010792730608955026, 5.700016481569037e-05, -0.009121728753430028, 1731623153665377513, 
0.003674014937132597, -0.0001670305064180866, -0.02806734357964127, 1731623153711044046, 
0.00778298219665885, -0.0003714260528795421, -0.05204525673679183, 1731623153755062152, 
0.013521497137844563, -0.0005352041334845126, -0.08572923157862916, 1731623153805180857, 
0.020152408629655838, -0.0014926635194569826, -0.12801348572575605, 1731623153855356051, 
0.02792278863489628, -0.0025521162897348404, -0.18170719461077323, 1731623153905638815, 
0.04919976741075516, -0.008589493110775948, -0.31477078284922017, 1731623154016090065, 
0.0710744634270668, -0.01786988042294979, -0.46532924219666494, 1731623154112030813, 
0.09156017750501633, -0.03059345856308937, -0.6139488133863678, 1731623154205103248, 
0.11121926456689835, -0.04695522040128708, -0.773731792175427, 1731623154306203457, 
0.13118644058704376, -0.06985310465097427, -0.9407900029825453, 1731623154415009427, 
0.14546702802181244, -0.09251052141189575, -1.0828066262541869, 1731623154511987542, 
0.1558881402015686, -0.11585940420627594, -1.2148302957753487, 1731623154605102480, 
0.16501936316490173, -0.1448536515235901, -1.335662585182521, 1731623154703019493, 
0.1726250797510147, -0.18190591037273407, -1.4444097346072775, 1731623154815032253, 
0.17631380259990692, -0.2161000669002533, -1.5308821059776379, 1731623154913160382, 
0.1768493801355362, -0.24893972277641296, -1.6074561458472467, 1731623155005456107, 
0.1743553876876831, -0.28338950872421265, -1.6761478635965263, 1731623155103130669, 
0.1687173843383789, -0.32052430510520935, -1.7431089911232405, 1731623155216025256, 
0.16255100071430206, -0.3503008186817169, -1.7995276566855425, 1731623155313022706, 
0.15526947379112244, -0.3771691918373108, -1.849437092025724, 1731623155406129846, 
0.145235076546669, -0.4069831371307373, -1.9084234305439154, 1731623155515912377, 
0.13524240255355835, -0.43289604783058167, -1.9639056774939985, 1731623155616742967, 
0.12461506575345993, -0.45667487382888794, -2.0167590783354497, 1731623155715171302, 
0.11411422491073608, -0.47725048661231995, -2.0678189752360083, 1731623155806578182, 
0.10189665853977203, -0.49816882610321045, -2.123801998991782, 1731623155905495377, 
0.08736009150743484, -0.5200555920600891, -2.1864330872572313, 1731623156015013328, 
0.07318151742219925, -0.5386598110198975, -2.2393286105594927, 1731623156115247672, 
0.05989997833967209, -0.5543410778045654, -2.2831969818280426, 1731623156206590249, 
0.04476992413401604, -0.5706542730331421, -2.328649991007602, 1731623156305543928, 
0.027374515309929848, -0.587676465511322, -2.370293050907936, 1731623156415247113, 
0.011453146114945412, -0.6020511984825134, -2.4065655927631515, 1731623156515067547, 
-0.0028284164145588875, -0.613913893699646, -2.4355856445505326, 1731623156606011292, 
-0.01882055774331093, -0.6263858675956726, -2.463891509632131, 1731623156705381625, 
-0.036118607968091965, -0.639387309551239, -2.489674222766665, 1731623156815015746, 
-0.05226970463991165, -0.6512015461921692, -2.5107278869137395, 1731623156915009478, 
-0.06700064241886139, -0.6614941954612732, -2.5294136319275236, 1731623157007045195, 
-0.08444145321846008, -0.6730837225914001, -2.5474069396679115, 1731623157114999180, 
-0.10019299387931824, -0.6835068464279175, -2.562733208165074, 1731623157215260665, 
-0.11657190322875977, -0.6935864686965942, -2.5791099386667415, 1731623157315059436, 
-0.1313309520483017, -0.7022387981414795, -2.5944729526418304, 1731623157405321975, 
-0.14866343140602112, -0.7120952010154724, -2.6113125715281944, 1731623157515131947, 
-0.1635369062423706, -0.7204517722129822, -2.6285507017871854, 1731623157615028133, 
-0.17886494100093842, -0.7287968993186951, -2.643849874877233, 1731623157714918551, 
-0.19211193919181824, -0.7356550693511963, -2.6574897848617494, 1731623157805342712, 
-0.20657894015312195, -0.7428761124610901, -2.672968866277373, 1731623157905215766, 
-0.22294402122497559, -0.7506659030914307, -2.6881058717464095, 1731623158015353239, 
-0.23678117990493774, -0.7570973038673401, -2.701683493473022, 1731623158115015989, 
-0.24914973974227905, -0.7627812623977661, -2.713585312712538, 1731623158205078485, 
-0.2639752924442291, -0.769212543964386, -2.725548079868211, 1731623158315620601, 
-0.2775377631187439, -0.7749937772750854, -2.7347829156992147, 1731623158414863153, 
-0.29089197516441345, -0.7806178331375122, -2.7428910292582067, 1731623158516101258, 
-0.3035489022731781, -0.785863995552063, -2.751760049015935, 1731623158609381167, 
-0.31560492515563965, -0.7907596230506897, -2.759280666519981, 1731623158700914031, 
-0.3299921154975891, -0.7964262366294861, -2.766687442176808, 1731623158811059609, 
-0.3429356515407562, -0.8015011548995972, -2.774226002893675, 1731623158911018583, 
-0.3563176393508911, -0.8067119717597961, -2.781035417094192, 1731623159010101758, 
-0.3678700923919678, -0.8109517693519592, -2.786716203661651, 1731623159105313838, 
-0.380421906709671, -0.8157263398170471, -2.791291870083377, 1731623159215023164, 
-0.39222055673599243, -0.8200979232788086, -2.7953325282063872, 1731623159316014206, 
-0.40277335047721863, -0.8238702416419983, -2.7987664200331674, 1731623159405453278, 
-0.4150405824184418, -0.8281998038291931, -2.803641585086221, 1731623159514644164, 
-0.4259690046310425, -0.8319642543792725, -2.806675871581742, 1731623159615553119, 
