imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.00789034366607666, -0.023738086223602295, -0.0069588636751211136, -0.0, -5.447251409096762e-05, 0.0, 2.723625704548381e-05, 0.0, 1731624872267329384, 
-0.01123809814453125, 0.003275930881500244, -0.010257370208473952, 2.6450128331175264e-11, -0.00019204546787007022, -1.3772846932826498e-07, 5.2664374219904883e-05, 1.3047679976019685e-14, 1731624872327542172, 
-0.009238481521606445, -0.009908914566040039, -0.009471621000110663, -3.9905947205302364e-10, -0.00027999235130557237, 1.4252513334462704e-06, 6.421415522452891e-05, -3.449931271306925e-13, 1731624872367711464, 
0.006880283355712891, 0.01168292760848999, 0.003132674231523469, -0.001911537300615023, 0.013832680165855246, -0.1381899442259559, 0.0004968834604644692, 3.782945344636453e-08, 1731624872426635824, 
0.9838927388191223, -0.21895647048950195, 0.7541463389728156, -0.027003001559904545, 0.06421817783927544, -0.4204884421898012, 0.0028304964621139496, -1.245503262478093e-05, 1731624872477489538, 
1.005717158317566, -0.5740371346473694, 0.9473353428383241, -0.1428125474391993, 0.24692948600091108, -0.578353560573452, 0.012343749789746512, -0.0002592217370783311, 1731624872528468191, 
0.61870276927948, -0.5973653793334961, 0.6957047359360073, -0.2517657971669747, 0.3276059899924106, -0.7685018127196246, 0.03667126910450305, -0.002093970837006452, 1731624872567299473, 
0.32710838317871094, -0.36123085021972656, 0.41276451667124403, -0.23430806955458844, 0.26260743695068167, -0.8922369917444192, 0.06569481494943087, -0.006197975764718421, 1731624872617278411, 
0.5423418283462524, -0.6907398700714111, 0.5125233262096951, -0.41223998963106967, 0.3935666262886689, -1.0474465112006333, 0.09265353272648945, -0.012189982087280657, 1731624872667377458, 
0.3433998227119446, -0.5387585759162903, 0.3824454011337335, -0.4381245597898078, 0.33971664682329783, -1.2896764520865427, 0.127361585353718, -0.023538116503673837, 1731624872762639746, 
-0.025360107421875, -0.2840755581855774, 0.06938126809306033, -0.33488648330167686, 0.22817696512203944, -1.4676612212918352, 0.1552357746334299, -0.0362801239924034, 1731624872877315538, 
0.14727509021759033, -0.7398470640182495, 0.13016438877957917, -0.5896400687356174, 0.41581852129022273, -1.4180226193533956, 0.17700829594475986, -0.049775755465682386, 1731624873067302261, 
-0.08543604612350464, -0.41804295778274536, -0.03562232878380278, -0.4253661430275455, 0.31474940373075955, -1.351443840673353, 0.2079007452067225, -0.07595329268918452, 1731624873127066205, 
-0.26348596811294556, -0.31835758686065674, -0.21022488962751398, -0.340336991760942, 0.28789087569709143, -1.182173595939291, 0.22926507764912857, -0.09981818110789181, 1731624873278313738, 
-0.16921216249465942, 0.2783905863761902, -0.1802787149886345, -0.05013004419977506, 0.04863169383041044, -1.0308101620846213, 0.2442148800363718, -0.1217799851560966, 1731624873367277492, 
0.058982014656066895, 0.23340338468551636, 0.0029473964184653645, -0.044916934067724276, 0.044658112880368445, -1.0057956140701505, 0.24658970430590818, -0.1262962417009431, 1731624873467322238, 
-0.6027353405952454, -0.6471096873283386, -0.45826719758533413, -0.4429327790609492, 0.42225181038768894, -1.048977809365156, 0.2506630311781901, -0.13622858612621397, 1731624873563963251, 
-0.45660871267318726, -0.5042303800582886, -0.4570160497992515, -0.423727544986176, 0.37319710376992005, -1.1353988032217113, 0.26221721185492, -0.17671338016058583, 1731624873679323579, 
1.0670216083526611, 0.11528486013412476, 0.7084741145344897, -0.14661820915017879, 0.16628891398113532, -0.8817076595184927, 0.26823432998956387, -0.21135105008529645, 1731624873768287086, 
0.013064682483673096, 0.05860179662704468, 0.17586441031986966, -0.149678365475384, 0.19067337096737771, -0.784998789899154, 0.26932777626795845, -0.22786138716388799, 1731624873817273478, 
0.21016186475753784, -0.5281017422676086, 0.20350668163351116, -0.3477298209077134, 0.4299907936057118, -0.8086913163693706, 0.268894852714591, -0.25095647853947306, 1731624873965198085, 
-0.14410072565078735, -0.3801628351211548, -0.06282177688347795, -0.31078590856539284, 0.40991361267226506, -0.7581741590364627, 0.2646749847245042, -0.2931767979257368, 1731624874075342112, 
0.32137155532836914, -0.3575320839881897, 0.2312443106268029, -0.28302287003779497, 0.4033943135676433, -0.7016035192333869, 0.2573638381150044, -0.3336092781335653, 1731624874167294846, 
0.09109175205230713, 0.3428683280944824, 0.12230973977988793, -0.08887081127530654, 0.16160341201819844, -0.5499315278398864, 0.2484453293078174, -0.3678589693786392, 1731624874217305582, 
-0.4208102822303772, 0.3801366090774536, -0.2939112270819879, -0.04744052230319218, 0.09453213504041819, -0.5018454548065427, 0.24376516705135565, -0.38192485724779346, 1731624874364899501, 
0.2786135673522949, 0.3059220314025879, 0.1444964062669561, -0.04401276658989697, 0.09392954177678733, -0.4685721420262883, 0.24012158299142597, -0.3912122220658294, 1731624874475398087, 
0.3081747889518738, -0.6652321219444275, 0.27168073070419974, -0.21627490226809082, 0.42461359693168166, -0.5093452113425573, 0.2331221302645648, -0.4069461581544784, 1731624874567306880, 
