imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.016058027744293213, 0.0037336349487304688, -0.010462094259199145, 2.2685891190573738e-12, -0.00024224820281792516, -9.364730440384135e-09, 3.0281025352240645e-05, 0.0, 1731624786723513816, 
-0.017972350120544434, -0.012447774410247803, -0.014649379937096392, -1.1381168135915629e-09, -0.0006798009073770021, 1.6741913716811046e-06, 8.116073274587557e-05, -1.3979117212124248e-12, 1731624786773179025, 
-0.014571309089660645, -0.00355684757232666, -0.01457510832041236, -2.021768775279741e-09, -0.0009765371799593096, 2.070344905212912e-06, 0.0001145005334804049, -4.483761227316305e-12, 1731624786823268649, 
-5.7220458984375e-05, -0.01978081464767456, -0.006729026032618593, 3.131968159663724e-07, -0.0009361298558121013, -0.0003345655669689877, 0.00010511380015875819, 1.811327905374205e-09, 1731624786870793157, 
0.00025916099548339844, 0.007230520248413086, -0.002717366379107357, -0.0004148108308675205, 0.008020346163190025, -0.051719816380410816, 0.000820485679713817, 3.1503525116931746e-07, 1731624786920889526, 
0.4005734324455261, -0.08412545919418335, 0.21446094765441673, -0.008414537940636532, 0.03545781078633875, -0.2373112652481777, 0.0028939024080820576, -1.3084880815473742e-05, 1731624786962881174, 
0.48702889680862427, -0.03366512060165405, 0.36131003447640575, -0.031243523095724486, 0.07847386401504351, -0.39813922110086325, 0.007539959456387809, -0.00015038878371662157, 1731624787011756853, 
0.6966360807418823, -0.6077718734741211, 0.5441437019175491, -0.12349881085084505, 0.22087741950624115, -0.5591282763395171, 0.02336018986710406, -0.0010506775864958223, 1731624787062895154, 
0.6566848754882812, -0.512323260307312, 0.6049093731873127, -0.21463570215995204, 0.2880935008996206, -0.7450209792644257, 0.04585178054934014, -0.003878722293803753, 1731624787123844349, 
0.73354172706604, -0.9624735713005066, 0.6777022847890787, -0.5426035358529241, 0.4759730754063011, -1.139987877233908, 0.08200685112422926, -0.011062078209539469, 1731624787271360722, 
-0.4007999897003174, 0.06825995445251465, 0.08840540514877837, -0.2283198146338701, 0.17406146647949988, -1.3117194704363846, 0.10406340882205267, -0.019867884257852665, 1731624787362941438, 
0.11333829164505005, -0.6789995431900024, 0.10700370429432927, -0.5026901555378356, 0.3456855191874356, -1.4541834344679907, 0.1268386997862009, -0.02985309434419474, 1731624787462077854, 
-0.3647769093513489, -0.5589658617973328, -0.14659293977650734, -0.5147310707247995, 0.3392820645676906, -1.517118422928321, 0.15540160587898605, -0.04823095642661609, 1731624787573811068, 
0.3492109775543213, -0.3461379408836365, 0.11776555630423158, -0.40553270479931497, 0.276337382963045, -1.4675274856082263, 0.17925960024133172, -0.06925920694447947, 1731624787671798426, 
