imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
0.015686631202697754, -0.016322433948516846, 0.01383477484393951, -2.4620160667548422e-11, 0.00010829569349463412, -2.2734201031519606e-07, -5.414784674731706e-05, 0.0, 1731624179859439226, 
-0.0022522807121276855, -0.0055196285247802734, 0.00141328194828904, -9.183460126137304e-10, 0.0002600026337172491, -3.532064269827454e-06, -7.13749610557098e-05, -3.996974471786024e-13, 1731624179926712027, 
0.0051024556159973145, -0.01810246706008911, 0.004236700099715333, -5.073938810765194e-10, 0.00011040263609342452, -4.595849329604361e-06, -5.831890260834175e-05, -3.943892130043623e-12, 1731624179970498306, 
0.005041599273681641, -0.021667182445526123, 0.004850565781820485, 2.730903270432872e-08, 0.00014504774646964275, 0.0001882761598784595, -5.998031579741702e-05, 2.650631544171825e-11, 1731624180019533768, 
0.038045644760131836, -0.0009163022041320801, 0.030285227589425725, 0.0011438748519574243, 0.005021264418415199, 0.22780613738689579, 6.95422749417117e-05, 3.341278171527857e-08, 1731624180070338773, 
-1.2725284099578857, 0.9038367867469788, -0.9661130028679499, 0.10110714409156758, 0.15279665903403464, 0.6617104374582333, 0.005762374969798009, 3.21210834532121e-05, 1731624180118340425, 
-0.27147549390792847, 0.21761363744735718, -0.4342427894471761, 0.08892908430342114, 0.08364640852051303, 1.063154842824036, 0.021437246433687978, 0.0007521862031596427, 1731624180167327024, 
-0.527426540851593, 0.07608622312545776, -0.505517759554948, 0.05391265339929549, 0.04821811693839824, 1.1180995198998, 0.02989905277512271, 0.001786696171074977, 1731624180209304920, 
0.11947983503341675, 0.3051601052284241, -0.026163686682032228, 0.15948845467064973, 0.14828476051398146, 1.0755552635202315, 0.03698674768769271, 0.00338527781956181, 1731624180259414535, 
-0.2666654586791992, -0.010095596313476562, -0.21095287061988965, 0.03758885393568825, 0.0366286242810184, 1.0262152803584124, 0.0494592081272097, 0.007818333770346351, 1731624180369706959, 
0.1291499137878418, -0.014519333839416504, 0.049386971534290114, 0.017836525055747825, 0.01723137485397047, 1.035119089852422, 0.05268086625921804, 0.009365454140556449, 1731624180471345814, 
-0.03127509355545044, -0.10083860158920288, -0.012577423184970134, -0.012950607447093214, -0.012767306775953363, 1.0143570350706297, 0.05368943860674058, 0.00999006103737842, 1731624180568326563, 
0.21188896894454956, 0.05651658773422241, 0.1596808890908605, 0.057164125458029146, 0.055606488793134484, 1.0280117788175644, 0.05353979161240667, 0.00985618630910408, 1731624180758875750, 
0.19135510921478271, -0.26633191108703613, 0.18306469847216567, -0.07109613226115657, -0.06409626356091552, 1.1092086856761711, 0.05590169221648081, 0.012131657960068412, 1731624180869339025, 
0.07446205615997314, -0.10278666019439697, 0.10026554160081343, 0.0069323543510895385, 0.005221310306436772, 1.3277039563313084, 0.052229965366300736, 0.007842604786607367, 1731624180969327041, 
-0.3548024892807007, -0.045787036418914795, -0.2479827675115257, 0.04207485494738866, 0.028319394144742226, 1.4857258150489165, 0.052765952278432365, 0.008615755726251043, 1731624181009335855, 
-0.09767436981201172, -0.005419492721557617, -0.13273374473356253, 0.03591206984609646, 0.03380359342789112, 1.0623743278271018, 0.05416518189378781, 0.011445821796721465, 1731624181169503221, 
0.4874175786972046, 0.9014109969139099, 0.34473443592790726, 0.5042596919803382, 0.4423137989516113, 1.140049650667814, 0.05676912243590831, 0.019037395226286634, 1731624181269354362, 
-0.18546175956726074, 0.2538033723831177, -0.06282191805439602, 0.27616360136736784, 0.20629114708416268, 1.3387079633363936, 0.06512346164764823, 0.0582903210288054, 1731624181369332213, 
-0.4690014123916626, 0.08499789237976074, -0.3742605685798858, 0.15014121109270104, 0.11911246472124304, 1.2604995744490224, 0.06695361429550299, 0.07800645250339554, 1731624181460328189, 
0.4071114659309387, 0.6402651071548462, 0.22555206665487565, 0.34157711251966627, 0.3512187670333401, 0.9725480087664036, 0.0664733630035882, 0.09421241393023588, 1731624181570297207, 
0.07683157920837402, 0.07216483354568481, 0.11033199163852803, 0.156047412277147, 0.16034654157140674, 0.9731885125046791, 0.06140127224015225, 0.12606494511073968, 1731624181669342101, 
-0.4292186498641968, -0.09020429849624634, -0.30333094878166944, 0.06364422775708496, 0.06522880756454053, 0.9757073620288443, 0.05777288030242864, 0.1399539275345273, 1731624181769331305, 
-0.5880712866783142, 0.16911810636520386, -0.5205463567742264, 0.15268652132692093, 0.15115298193613824, 1.0101456112286995, 0.054850761602457866, 0.14800977170921453, 1731624181860350948, 
0.09477853775024414, 0.43404096364974976, -0.04837314842920859, 0.28968121884016784, 0.28562148489241146, 1.0142136854630723, 0.04699144605860118, 0.16438794259780895, 1731624181959371141, 
-0.29423046112060547, 0.5380175113677979, -0.23608148933724554, 0.3672837578592774, 0.3565211549798011, 1.0301878380262908, 0.031355958657274495, 0.18987844720340172, 1731624182069344181, 
0.09813779592514038, 0.059800803661346436, 0.018695776618655235, 0.16671562302334747, 0.16813899347380715, 0.9915345606569161, 0.011374411531427748, 0.21593693194454153, 1731624182169328181, 
0.2135634422302246, -0.0767163634300232, 0.16734705033100772, 0.08898491889319918, 0.08959619955758173, 0.9931773817706442, 0.0008242572166220958, 0.22709759625773132, 1731624182259456395, 
0.11320054531097412, 0.22539687156677246, 0.12656993944798128, 0.20998028976638386, 0.21220013989237807, 0.989538884719303, -0.007316982472254829, 0.23422917591638054, 1731624182369437586, 
0.35425126552581787, 0.6115763187408447, 0.30192080015108347, 0.4020943851772765, 0.3944201890465447, 1.0194569049553044, -0.026881706839201526, 0.24816168775117628, 1731624182469349314, 
-0.3016480803489685, 0.44572943449020386, -0.16055093217573918, 0.3604140256433393, 0.3491721765128808, 1.0321957185785213, -0.06017181533181803, 0.2670870549483598, 1731624182570349235, 
-0.08583235740661621, 0.05676454305648804, -0.10431028372839243, 0.18298475985368784, 0.1834195480851863, 0.997629542564915, -0.08986411739915083, 0.28012188546409617, 1731624182659336891, 
-0.11223143339157104, 0.4925847053527832, -0.10925726543661264, 0.3509847169787184, 0.34918487440436924, 1.005154411620547, -0.11017033375663407, 0.2867387887515559, 1731624182759484687, 
0.7411012649536133, 0.586264431476593, 0.5421483512910295, 0.4427829831820646, 0.41740876881030675, 1.060789845033872, -0.14521430957254622, 0.29430135694229953, 1731624182869352179, 
-0.6362705230712891, 0.32881778478622437, -0.36073178586985466, 0.3394370729224707, 0.3351589242983349, 1.012764537399958, -0.18489609621242362, 0.29871164798457006, 1731624182970387954, 
0.5488042235374451, -0.023014366626739502, 0.33465643686251034, 0.16758867200654431, 0.17300559878673727, 0.9686892978135907, -0.21617964094247294, 0.29884421344355955, 1731624183059335697, 
-0.04687058925628662, 0.31623077392578125, 0.04321865351368376, 0.3013510223090573, 0.30026467191506945, 1.0036179760577866, -0.23500108189053426, 0.2970776856411003, 1731624183170120932, 
0.5754539966583252, 0.253658652305603, 0.45053510299949173, 0.2917682592791232, 0.29222165852194926, 0.9984484406627513, -0.2641001900377307, 0.29139539153321337, 1731624183269472093, 
0.007321596145629883, 0.18278414011001587, 0.11086142086629514, 0.2667474461193213, 0.2711658884747368, 0.9837057589349879, -0.2911583801785386, 0.2832293484822963, 1731624183370344547, 
0.14688396453857422, 0.6063429713249207, 0.13950649770989118, 0.44864070320213134, 0.4517908929420997, 0.9930273279316145, -0.3189389372038272, 0.27179546930019644, 1731624183459353159, 
-0.10373526811599731, 0.5846015810966492, -0.046697528974438185, 0.46418408500615316, 0.46287114588289074, 1.0028365110569986, -0.3587876989822401, 0.2505195289108255, 1731624183555187953, 
-0.016117095947265625, 0.3465341329574585, -0.023856022232413236, 0.3492923739907268, 0.3702633711723531, 0.9433619449981604, -0.39617040459348246, 0.22548698725514793, 1731624183665349977, 
-0.0715910792350769, 0.11184412240982056, -0.06105997028565685, 0.23593483867588413, 0.2638864148171085, 0.8940772447092559, -0.42350744637064897, 0.20294628657098354, 1731624183765351202, 
-0.11571764945983887, 0.2837361693382263, -0.10246159806709465, 0.2827976500379436, 0.3282323521909794, 0.8615776237480699, -0.44330589112995505, 0.18332409001797692, 1731624183863338235, 
0.14130711555480957, -0.0568118691444397, 0.0834019978248928, 0.1663421153331001, 0.2025077126912512, 0.8214112594650151, -0.4630574920639026, 0.15983172831120943, 1731624183955191283, 
0.006586849689483643, 0.6546305418014526, 0.026234757270890717, 0.4151540023756829, 0.471321584750222, 0.8808295987456096, -0.47762739269581694, 0.1393276799093455, 1731624184019579236, 
-0.25293397903442383, 0.27376455068588257, -0.18817198837096144, 0.30708640796067393, 0.3585050664176933, 0.8565748066803841, -0.5004218382827009, 0.10053367862270883, 1731624184170430275, 
-0.5576401352882385, 0.6834625005722046, -0.4699431926298718, 0.4570636063222477, 0.5046080100760919, 0.9057795302403646, -0.51724353553623, 0.06531741720442999, 1731624184259367603, 
-0.24909764528274536, 0.523815393447876, -0.3008505908048792, 0.4093602526276131, 0.466114556899119, 0.878239579881241, -0.5350167770372153, 0.017862619258320885, 1731624184369260773, 
-0.3217200040817261, 0.15649372339248657, -0.31753774953456493, 0.2574077504122135, 0.32470583020701826, 0.7927413876372393, -0.5469149158675393, -0.025433055212831793, 1731624184469352497, 
0.39208030700683594, -0.2864536643028259, 0.22460994648169663, 0.09006535615368252, 0.13200505905607327, 0.6822871547326413, -0.5522457829697233, -0.054550284904612334, 1731624184570362028, 
-0.018253684043884277, 0.46398603916168213, 0.040245114489369155, 0.31450288435073087, 0.40007003256605234, 0.7861195759490079, -0.5541897474309873, -0.07238931009214097, 1731624184659348905, 
0.22999507188796997, 0.3035113215446472, 0.18536545089691475, 0.2931094805403769, 0.38430719469712216, 0.7626957928054939, -0.5555661913046932, -0.11191265213613401, 1731624184758719275, 
-0.042599618434906006, 0.3540017008781433, 0.010863778816944725, 0.30284297817788625, 0.40192844271712247, 0.7534748626661073, -0.553912005681929, -0.15041771387602115, 1731624184869370035, 
0.17203658819198608, 0.18669027090072632, 0.1338895905153607, 0.24752253702956536, 0.348473692338265, 0.7103048019742453, -0.5492532823243019, -0.18928466937150776, 1731624184965327861, 
-0.4603114724159241, 0.4232962727546692, -0.3205821070397353, 0.3065810854422702, 0.4192077756680765, 0.7313344437699966, -0.5423107433578449, -0.22485148727830762, 1731624185060440060, 
0.6057931184768677, -0.06311064958572388, 0.387716534274354, 0.1600495277522007, 0.2610603500894903, 0.6130748223440918, -0.5320297279424038, -0.2627051784734043, 1731624185159496297, 
0.37098121643066406, -0.3090243935585022, 0.3740883033147756, 0.09667332453635337, 0.16723141319235904, 0.5780811313551135, -0.5243154731023353, -0.2847231803154569, 1731624185269338571, 
-0.05188626050949097, 0.8296443819999695, 0.05013385189132635, 0.3993412077597992, 0.5491022670818265, 0.7272619905251454, -0.5149498402199856, -0.3073564164110095, 1731624185365342087, 
0.03499197959899902, -0.02982163429260254, 0.03702869489681192, 0.18493480006027327, 0.30483741933992864, 0.6066669914104271, -0.49320490314888726, -0.3514745204000278, 1731624185409486032, 
0.2619399428367615, 0.414231538772583, 0.20986708636439477, 0.2843905059889554, 0.41755610224983697, 0.6810833429487173, -0.4768758903664825, -0.3795817018683377, 1731624185525732558, 
0.3749455213546753, -0.05511820316314697, 0.33528997206867417, 0.16686184501354168, 0.28615391576269433, 0.5831192090061041, -0.4555114058303109, -0.4115212226262292, 1731624185668673994, 
0.262331485748291, 0.1897904872894287, 0.2797093887765951, 0.22014736242639332, 0.36254547934025444, 0.60722688592617, -0.4375336581197436, -0.4349538229887338, 1731624185765622815, 
0.07373327016830444, 0.53813236951828, 0.12258670561737894, 0.33050867341608003, 0.47838048091871593, 0.6908908005221025, -0.41254645726098105, -0.4638234172515896, 1731624185808953174, 
-0.4733162522315979, 0.17007774114608765, -0.3342977597973035, 0.22873512311268737, 0.3676984032418579, 0.6220726581785948, -0.3807250838074077, -0.4962068575512712, 1731624185960993352, 
0.11650365591049194, 0.3981906771659851, 0.011356228309892469, 0.2705977176176769, 0.4310807752643121, 0.6277192886919235, -0.3517574661943957, -0.5220126064170633, 1731624186069538939, 
0.09025996923446655, -0.08829003572463989, 0.07086368468331923, 0.15859581566765604, 0.28738369110789236, 0.5518608765036512, -0.32030134073266026, -0.5466352594112429, 1731624186166739771, 
-0.31086456775665283, -0.03127223253250122, -0.22143336636455652, 0.150565378649392, 0.27739184015856566, 0.5427895015344512, -0.29680622741830825, -0.5628394506885449, 1731624186208780331, 
