x, y, theta, stamp, 
-8.282164287720661e-08, 9.640133669108764e-08, -9.537070369541093e-07, 1729803308490492417, 
-8.282164287720661e-08, 9.640133669108764e-08, -9.537070369541093e-07, 1729803308533418229, 
-8.282164287720661e-08, 9.640133669108764e-08, -9.537066159448382e-07, 1729803308583396038, 
0.0001464875676902011, -0.00010915615712292492, 0.0014753269346415828, 1729803308633922314, 
0.0021882280707359314, -8.107467874651775e-05, 0.012778482569409671, 1729803308684392163, 
0.007613042369484901, 0.00010353465040680021, 0.029159470391815746, 1729803308744048755, 
0.014027652330696583, 0.00038313239929266274, 0.04849541443608883, 1729803308793908688, 
0.021868426352739334, 0.0010538470232859254, 0.07287435891990543, 1729803308844911973, 
0.030237048864364624, 0.0018938063876703382, 0.09691972172542804, 1729803308888860989, 
0.039699990302324295, 0.003150485921651125, 0.12507349467766402, 1729803308933807442, 
0.05065631493926048, 0.004742625169456005, 0.1577921915661963, 1729803308983623305, 
0.061790019273757935, 0.00663516903296113, 0.19035019461261915, 1729803309034039844, 
0.08512527495622635, 0.011676467955112457, 0.25181837193444645, 1729803309143490252, 
0.10568475723266602, 0.017363132908940315, 0.298686983359278, 1729803309243475012, 
0.12471390515565872, 0.023583780974149704, 0.3406519384485962, 1729803309333915489, 
0.14511342346668243, 0.031551335006952286, 0.382704621496408, 1729803309434117417, 
0.16652673482894897, 0.041029803454875946, 0.4241538590083491, 1729803309544049160, 
0.18579773604869843, 0.05070275068283081, 0.45704831634673115, 1729803309643711475, 
0.195699542760849, 0.05576292425394058, 0.47367588376505226, 1729803309695473042, 
0.2223065346479416, 0.07053866982460022, 0.5166446491977907, 1729803309833487570, 
0.24090856313705444, 0.08196311444044113, 0.5454135227139718, 1729803309934632968, 
0.25180476903915405, 0.0891157016158104, 0.5629414058421089, 1729803309993510133, 
0.2769694924354553, 0.1062471941113472, 0.5993171536782292, 1729803310133462448, 
0.29497936367988586, 0.11913715302944183, 0.6253942012053711, 1729803310233931815, 
0.31405091285705566, 0.13402602076530457, 0.6542126095267151, 1729803310343356020, 
0.3308694064617157, 0.14763304591178894, 0.6762757863185089, 1729803310443508134, 
0.33918482065200806, 0.15452232956886292, 0.6873022040743196, 1729803310494479909, 
0.3617238402366638, 0.17413924634456635, 0.7134424564572167, 1729803310629545071, 
0.380634069442749, 0.19121283292770386, 0.7367283263596225, 1729803310746265439, 
0.39523085951805115, 0.20484158396720886, 0.749375801440954, 1729803310838474427, 
0.4037765562534332, 0.2131485491991043, 0.757020930908937, 1729803310893470233, 
0.425418883562088, 0.2345016598701477, 0.7741019706229766, 1729803311033553155, 
0.4424076974391937, 0.2516461908817291, 0.7898887236351944, 1729803311144508134, 
0.45758146047592163, 0.2674906849861145, 0.800639225164395, 1729803311243527917, 
0.465217649936676, 0.27543967962265015, 0.8066792852472359, 1729803311293474533, 
0.48611876368522644, 0.29783350229263306, 0.8196531380252836, 1729803311433485026, 
0.5021043419837952, 0.31540945172309875, 0.829147337128489, 1729803311543922876, 
