x, y, theta, stamp, 
6.211740100070529e-08, -7.22999686786352e-08, 7.15484446106131e-07, 1729799395002501218, 
6.211740100070529e-08, -7.22999686786352e-08, 7.15484446106131e-07, 1729799395041471178, 
6.211740100070529e-08, -7.22999686786352e-08, 7.15484446106131e-07, 1729799395091505824, 
6.211740100070529e-08, -7.22999686786352e-08, 7.15484446106131e-07, 1729799395141693111, 
6.211740100070529e-08, -7.22999686786352e-08, 7.15484446106131e-07, 1729799395191611098, 
6.211740100070529e-08, -7.22999686786352e-08, 7.15484446106131e-07, 1729799395242735690, 
6.211740100070529e-08, -7.22999686786352e-08, 7.15484446106131e-07, 1729799395301440857, 
6.211740100070529e-08, -7.22999686786352e-08, 7.154859898130405e-07, 1729799395347582989, 
0.00011558612459339201, -9.209768904838711e-05, 0.0011122022444191317, 1729799395397473025, 
0.00240364670753479, 3.4682445402722806e-05, 0.009062844950220738, 1729799395445487253, 
0.006767550483345985, 0.000152852589963004, 0.020819291010703955, 1729799395495531047, 
0.022737868130207062, 0.0009332736954092979, 0.06574107911115061, 1729799395609782347, 
0.04134918749332428, 0.002603394677862525, 0.12023193410650887, 1729799395697645401, 
0.0635552629828453, 0.005870998837053776, 0.181865230329458, 1729799395796511862, 
0.08355896919965744, 0.010000844486057758, 0.2436917100662329, 1729799395894499351, 
0.10510577261447906, 0.016086531803011894, 0.31187079704150944, 1729799396002319482, 
0.1251300424337387, 0.023447846993803978, 0.37493966226828823, 1729799396101509172, 
0.144578754901886, 0.03177247568964958, 0.4383755229145894, 1729799396201509134, 
0.1618378609418869, 0.04053080081939697, 0.4919879558743049, 1729799396291597918, 
0.17971917986869812, 0.05116869509220123, 0.5476370601372157, 1729799396391620148, 
0.199066162109375, 0.06365224719047546, 0.6006195778749629, 1729799396501843128, 
0.21605771780014038, 0.07567446678876877, 0.6444947311628034, 1729799396602532430, 
0.23083330690860748, 0.08741731941699982, 0.6803323734903974, 1729799396691518667, 
0.24647410213947296, 0.10079996287822723, 0.7148524756435201, 1729799396791734864, 
0.26286426186561584, 0.1160145252943039, 0.74687194144784, 1729799396901451599, 
0.27735966444015503, 0.1301978975534439, 0.7753973300241518, 1729799397001497051, 
0.2906576991081238, 0.14373813569545746, 0.797911952524278, 1729799397093531323, 
0.30510804057121277, 0.15881304442882538, 0.8177877273795338, 1729799397192118488, 
0.3204512894153595, 0.17536358535289764, 0.8351381034920886, 1729799397301525223, 
0.3343145251274109, 0.1909484714269638, 0.8492118891056176, 1729799397401521262, 
0.3465142846107483, 0.2047862559556961, 0.857628975761899, 1729799397492575903, 
0.35960474610328674, 0.22048135101795197, 0.865801076868488, 1729799397592152911, 
0.37415066361427307, 0.23771600425243378, 0.8742953745179801, 1729799397701456790, 
0.3872469961643219, 0.2534022331237793, 0.8800863168627421, 1729799397801478630, 
0.3990671932697296, 0.2677099108695984, 0.8830490512376488, 1729799397892648828, 
0.41209161281585693, 0.28332820534706116, 0.8874713848631, 1729799397991282960, 
0.4254121482372284, 0.2996473014354706, 0.8910550897611255, 1729799398101539394, 
0.43766307830810547, 0.31406402587890625, 0.892192431332932, 1729799398201533607, 
0.44816744327545166, 0.32728999853134155, 0.8947205092901706, 1729799398292604631, 
0.46006396412849426, 0.3418775200843811, 0.8956116200292642, 1729799398392000482, 
0.4725360572338104, 0.35731467604637146, 0.8941026454608882, 1729799398503467323, 
0.48352617025375366, 0.3706912100315094, 0.8925125860235602, 1729799398600486937, 
0.4935854375362396, 0.3831712603569031, 0.8923331729009524, 1729799398692615280, 
0.50502610206604, 0.39724838733673096, 0.8907227496336485, 1729799398801971089, 
