e, e_dot, e_int, stamp, 
2.7041634651648767, 0.0, 0.29625893345437465, 1729804448105250200, 
2.7041634651648767, 0.0, 0.2699303677793456, 1729804448155203607, 
2.7041657251476843, 1.8387027013823628e-05, 0.24587345714801656, 1729804448196174211, 
2.7027507966594597, -0.009393144160861884, 0.24626292740106692, 1729804448246287505, 
2.6998498223517866, -0.029078640267897072, 0.26828328248847694, 1729804448295455455, 
2.6947419001319215, -0.048107218749967436, 0.2942993632825694, 1729804448355323042, 
2.6906631078221594, -0.062204783717604, 0.26987084312400395, 1729804448395589903, 
2.6832865632359155, -0.07498781786126286, 0.2687254489953103, 1729804448455237178, 
2.6770211881183785, -0.08297651429366416, 0.2943064386762832, 1729804448505256095, 
2.6707362848105336, -0.08289568263662397, 0.27021504277370256, 1729804448556176125, 
2.665870780606858, -0.08168998691944059, 0.24286168031159064, 1729804448596174343, 
2.6595994314151272, -0.08227504313095861, 0.24014214547873267, 1729804448646272152, 
2.6394950487487003, -0.0836246591240233, 0.5576738182633081, 1729804448806221895, 
2.6263793529223665, -0.08604356911340479, 0.6841846040051544, 1729804448905253994, 
2.619642749126624, -0.08823925029110086, 0.39416905346708847, 1729804448956181262, 
2.6078187783226494, -0.08832130251077087, 0.3666182530822825, 1729804449045294361, 
2.5945124596108733, -0.08856639480047866, 0.4931752851933898, 1729804449145331195, 
2.572837432286767, -0.08951872182874028, 0.6737199203083223, 1729804449305244961, 
2.560029525833303, -0.09212896217571549, 0.6461377167066485, 1729804449396181198, 
2.5529658727218822, -0.09392910366037804, 0.3613713146700481, 1729804449446298503, 
2.5293727600514817, -0.09615483917092311, 0.5350845513358438, 1729804449606227825, 
2.5149102597212014, -0.0983599850112389, 0.6532158687134567, 1729804449704240244, 
2.507488161848411, -0.09871898554071439, 0.3724521891875333, 1729804449754187362, 
2.493448798574366, -0.10033537953468097, 0.3559121509353952, 1729804449846304927, 
2.476286569730815, -0.10320526675233149, 0.5016866780506987, 1729804449955473311, 
2.4604417134267704, -0.1047979444543898, 0.5200435972349111, 1729804450056277149, 
2.4447371141750005, -0.10640660190932073, 0.4865001188031888, 1729804450153198326, 
2.4297303686249316, -0.10832215614084835, 0.46216208329979014, 1729804450245302836, 
2.4134494361388166, -0.10962413319903846, 0.4620963799181582, 1729804450343415799, 
2.3942696252330506, -0.11246512040721852, 0.5065687714679254, 1729804450455280996, 
2.3769461159118115, -0.11612397798459817, 0.5024090366078073, 1729804450553199703, 
2.3607141470414876, -0.11776397099689266, 0.45156977780278634, 1729804450645230891, 
2.3318345590382257, -0.11873941110524615, 0.5952818369179399, 1729804450805812592, 
2.3134704734851432, -0.12059000335180396, 0.6107475594539796, 1729804450906754965, 
2.3047369446297883, -0.12407940639874997, 0.34016518974388843, 1729804450952645600, 
2.287342415755766, -0.12592457016063888, 0.31922124087537945, 1729804451045435265, 
2.2565711409841276, -0.12666399748728743, 0.5766917021203803, 1729804451205261076, 
2.2371192251894816, -0.12816796666162364, 0.5902927100866869, 1729804451306586949, 
2.228003198954977, -0.13010461471070392, 0.33000710666113087, 1729804451352548558, 
2.20973501137983, -0.1313652888312821, 0.30989782021908047, 1729804451445869843, 
2.1895954748206665, -0.1326303871129436, 0.4262595452866397, 1729804451545503779, 
2.167498530421041, -0.13445637228631824, 0.4584549658259909, 1729804451655311096, 
2.1480805501283897, -0.13453779342540065, 0.4461587803138469, 1729804451751259417, 
