e, e_dot, e_int, stamp, 
0.7853978329329208, -2.2483188114705305e-06, 0.07844810225022147, 1729807714633596553, 
0.7739885831889733, -0.06346412923899758, 0.08513706467334577, 1729807714693523602, 
0.7659468828314591, -0.13002142724041718, 0.07766633526415011, 1729807714733796815, 
0.7495467848927146, -0.15794353189733792, 0.0763881242737137, 1729807714793618011, 
0.7306037996610764, -0.21763905315611728, 0.08223237675557493, 1729807714843630486, 
0.706620394485324, -0.2861359009710251, 0.07290340478787269, 1729807714893633155, 
0.6851709393934345, -0.3385995249065205, 0.06367798065348051, 1729807714933639146, 
0.6569851764165441, -0.36687635710680916, 0.0614215494386853, 1729807714983572027, 
0.6284910728317251, -0.3779589306945816, 0.06567173807871482, 1729807715033614025, 
0.604133190825736, -0.3533654154761429, 0.06278656431962741, 1729807715083253839, 
0.5812363199614154, -0.31501438677432975, 0.060482891547698245, 1729807715133648546, 
0.5541888988492281, -0.3015681402026422, 0.06404641209085261, 1729807715193706719, 
0.5114776594125487, -0.29258432824529873, 0.08782990746061785, 1729807715293639597, 
0.4722662010733584, -0.28619122467320196, 0.09785042892243392, 1729807715384580660, 
0.43023185982385903, -0.2850305164090619, 0.08959800246085729, 1729807715483737633, 
0.3911584999451924, -0.2585044744234389, 0.09068027879202795, 1729807715594868958, 
0.3552767971125975, -0.23955982322577937, 0.08192720560083812, 1729807715692617107, 
0.32145319838891995, -0.24496302523688973, 0.06752921439135838, 1729807715784577569, 
0.28705558521046337, -0.2388955930347462, 0.06121792687908904, 1729807715883171712, 
0.2502890609236177, -0.22624362348504468, 0.060132603690024815, 1729807715994636097, 
0.22093994542955064, -0.21046231488046896, 0.05277562584704422, 1729807716091967828, 
0.1953166976095867, -0.1937383952538371, 0.041980963643563705, 1729807716183584717, 
0.16730614396267995, -0.17805575994515532, 0.0392315123920202, 1729807716293650560, 
0.14167137970563537, -0.17030393931132215, 0.03530673981024519, 1729807716393621269, 
0.12133299804784703, -0.1546426390878977, 0.02839828062906933, 1729807716491635126, 
0.10727490462894063, -0.12012983130318126, 0.0234468665605787, 1729807716583587608, 
0.09477933014635764, -0.09399527376508694, 0.02034550351902716, 1729807716680376376, 
0.07995113001535037, -0.0866414910849115, 0.01975299988150741, 1729807716793721907, 
0.0673208652852374, -0.08704043809665925, 0.016966100569253063, 1729807716890655339, 
0.06045080006687742, -0.06807175319143934, 0.013147225230936047, 1729807716983598399, 
0.055261244112170926, -0.040350284986796804, 0.012387996771779895, 1729807717093700739, 
0.04985662437559868, -0.033737168530435284, 0.011592252524007625, 1729807717193642714, 
0.043574547678396636, -0.03982770584428979, 0.009714078274163271, 1729807717289690794, 
0.03777790441026996, -0.042366239714554325, 0.008310227757644043, 1729807717383650021, 
0.03353749822382257, -0.034733444979618576, 0.0074187002962666235, 1729807717483407484, 
0.031497039396736426, -0.020340936204357916, 0.007195476222840251, 1729807717593609324, 
0.030169828292947676, -0.010771308865237682, 0.006549697900093437, 1729807717689796062, 
0.025851526024576632, -0.01993950627765528, 0.005543461150881964, 1729807717783630904, 
0.02316181928353811, -0.0243079174396387, 0.0051155206870983246, 1729807717883606961, 
0.01931738164332386, -0.02058057167329734, 0.004790604652842564, 1729807717993958155, 
0.01988026858305425, -0.00975210568829301, 0.0043899580508822604, 1729807718094799812, 
0.01957584284937053, 0.0007158307803730568, 0.0037121709087384156, 1729807718183440048, 
0.01794640519409918, -0.006573967346400994, 0.003610281974463442, 1729807718283482235, 
0.014846829950410756, -0.01484288749190348, 0.0036622747113952353, 1729807718393236068, 
0.010746195580190965, -0.023008465194090607, 0.0030520911485215417, 1729807718493780654, 
0.010916412314220802, -0.012965640173629792, 0.0023212011405249777, 1729807718583970405, 
0.00955817036688511, -0.003897665486772334, 0.0019794519989420312, 1729807718683985906, 
0.009806432002475218, -0.00377216972712816, 0.0021164525193619905, 1729807718793651541, 
0.008455507580642618, -0.0037040206509249708, 0.0019535539192045005, 1729807718894648688, 
0.007400304915140543, -0.008410155685643312, 0.0016253544647241813, 1729807718983660774, 
0.006338603200243931, -0.007174743247726177, 0.0014708212722439706, 1729807719093458329, 
0.006974277205477275, -0.0006457621371844281, 0.0013256942833326183, 1729807719175668077, 
0.008847067716791668, 0.007822872709183025, 0.0014863474520702832, 1729807719294679123, 
0.009046550057939418, 0.00599287554166348, 0.0017239440736683358, 1729807719383640333, 
0.006948376561730418, -0.006602189934614626, 0.001524645306543642, 1729807719478800247, 
0.006727644205465899, -0.007989941656393208, 0.0015911148849476768, 1729807719593710958, 
0.007044283180428046, 0.0004048813295301885, 0.0014911321980051347, 1729807719694694599, 
