e, e_dot, e_int, stamp, 
3.193217241920148, 0.0, 0.3551656515969133, 1729804844458640782, 
3.193217241920148, 0.0, 0.2863065785316506, 1729804844507665461, 
3.193217241920148, 0.0, 0.31615601970985097, 1729804844557649398, 
3.193217241920148, 0.0, 0.31663128539126945, 1729804844606822913, 
3.193217241920148, 0.0, 0.31904752582066837, 1729804844657563529, 
3.192072666573065, -0.009291208452994103, 0.293113940724658, 1729804844698626553, 
3.1885809957127242, -0.033482685640282776, 0.28458206164172334, 1729804844746738137, 
3.1836240582883315, -0.05709495520178754, 0.3134804849514345, 1729804844796955092, 
3.1760405897645576, -0.07446919057527905, 0.3533871022757856, 1729804844857770189, 
3.1586568691603594, -0.10021267913093297, 0.5064363041198303, 1729804844956574507, 
3.1389886759973407, -0.12353630236566288, 0.6310702155581187, 1729804845057609050, 
3.1220491092140294, -0.1284461058666256, 0.5961935967705001, 1729804845146451234, 
3.1005398297137345, -0.12804893544014018, 0.6241512176875762, 1729804845257623805, 
3.0799936577778073, -0.13301246894273522, 0.6546671323551834, 1729804845357575551, 
3.059182669547529, -0.1378887562711439, 0.615839155095766, 1729804845457577725, 
3.039935285753163, -0.1397492923453735, 0.5848943076580264, 1729804845548735981, 
3.0161289934187914, -0.14323602954488812, 0.607922718103848, 1729804845657656578, 
2.9943149730809786, -0.14626472186915787, 0.6274094355394176, 1729804845756708294, 
2.972542323102937, -0.14533047436780666, 0.5987514381509876, 1729804845857618401, 
2.9531815257168073, -0.14305982886232285, 0.5697776218330493, 1729804845948336705, 
2.9292223639536332, -0.14418562201349025, 0.5904799067444527, 1729804846057669274, 
2.9075537012369073, -0.145335901879689, 0.6130971012875631, 1729804846157585872, 
2.8859228926878724, -0.1442788175868035, 0.5817273363363851, 1729804846257742900, 
2.8670373078729927, -0.1419541150557553, 0.5488862290520932, 1729804846347719934, 
2.843825151755541, -0.14055743099851942, 0.5719230559031169, 1729804846457325546, 
2.8227425401653274, -0.14064126569622365, 0.5971526038933401, 1729804846557649713, 
2.8016316566199366, -0.1407404197925494, 0.564173881328062, 1729804846657193496, 
2.778999402602286, -0.1384432044925672, 0.5907398138715866, 1729804846768543519, 
2.76055467576409, -0.13645033183507238, 0.5584286692675899, 1729804846858038563, 
2.7401066592215657, -0.13615370186556416, 0.5258718495505224, 1729804846959084605, 
2.7200825039988, -0.13558847395620624, 0.545338355064558, 1729804847057049151, 
2.7017765489008516, -0.13463198462309814, 0.5161804747925905, 1729804847148811134, 
2.680149310304408, -0.13203446191596244, 0.5448950928089661, 1729804847258812122, 
2.660728935094426, -0.12973837532157903, 0.5652129137356429, 1729804847359641859, 
2.64217202007141, -0.12857653152363271, 0.5240016689682588, 1729804847455729961, 
2.6213178457501627, -0.1269228787232022, 0.5473643914490472, 1729804847566866472, 
2.604299692245241, -0.12502249674530733, 0.529600254180211, 1729804847657667335, 
2.5860582421646248, -0.12315000366441808, 0.4973788672777265, 1729804847757880109, 
2.5686026171243994, -0.12016598483409073, 0.5121416020486703, 1729804847855686747, 
2.5520581588973466, -0.11919322868127143, 0.48854836261491685, 1729804847948057678, 
2.532654741214112, -0.11863192042974609, 0.5156470846689055, 1729804848057813688, 
2.515396489066761, -0.11653914773219916, 0.5310258928451699, 1729804848157670145, 
2.498885667467382, -0.11434726942151478, 0.4952260396040148, 1729804848254672114, 
2.4800510485187934, -0.11171195389174564, 0.5276093488663626, 1729804848368873464, 
2.4651315277237877, -0.11097925883704779, 0.5037179866878133, 1729804848457673203, 
2.449110151086716, -0.10944293308270943, 0.465190153212605, 1729804848557609630, 
2.4333507040145, -0.10755913884332931, 0.48249246067172713, 1729804848654673432, 
2.418848184565531, -0.10610811163817897, 0.46254026894932054, 1729804848747660592, 
2.401841043541873, -0.10351246449186524, 0.49088688129771313, 1729804848857685913, 
2.3868273554253245, -0.10157521614596754, 0.5045646321683084, 1729804848957676605, 
2.3724755631736913, -0.09989815584208528, 0.4677690434787623, 1729804849053647220, 
2.3585691887025657, -0.09934236300327683, 0.44991275710250933, 1729804849147303259, 
2.342659668380836, -0.09753954357083038, 0.4810949505831791, 1729804849257682442, 
2.328377693472247, -0.09565931340694744, 0.4929231674644305, 1729804849357666313, 
2.314466149346969, -0.09398388134624742, 0.46567370080916676, 1729804849457671047, 
2.2993342909818755, -0.09232627587144171, 0.4853954660175702, 1729804849567425609, 
2.2871081608141264, -0.09109953813447447, 0.4601338311549382, 1729804849657702894, 
2.2734084009100135, -0.09079446101776752, 0.43516282264347333, 1729804849757734188, 
