x, y, theta, stamp, 
2.0705460457293157e-08, -2.410030042199196e-08, 2.3840104336227378e-07, 1729802958325936321, 
3.197442310920451e-14, -8.881784197001252e-15, -1.984566340063646e-11, 1729802958434818982, 
3.197442310920451e-14, -8.881784197001252e-15, -2.0663578225368916e-11, 1729802958485503713, 
-2.0705401837517456e-08, 2.4100289763850924e-08, -2.38436132621291e-07, 1729802958534526309, 
-2.0705401837517456e-08, 2.4100289763850924e-08, -2.3843471365935077e-07, 1729802958584728451, 
-2.0705401837517456e-08, 2.4100289763850924e-08, -2.3843412819591813e-07, 1729802958634567007, 
0.0003283938567619771, -8.326321403728798e-05, 0.0021366937879074535, 1729802958693762285, 
0.0032858732156455517, 9.249007416656241e-05, 0.012960395393645343, 1729802958744205833, 
0.00815238431096077, 0.00039391207974404097, 0.02661930899905362, 1729802958794191106, 
0.013048164546489716, 0.0007148731965571642, 0.041350366068423364, 1729802958834502205, 
0.020669715479016304, 0.0011378864292055368, 0.06310471491571142, 1729802958884514947, 
0.040399692952632904, 0.0030461400747299194, 0.12205814650989011, 1729802958984492155, 
0.05966408550739288, 0.006165863014757633, 0.18254591569480208, 1729802959074417993, 
0.0842301994562149, 0.011973369866609573, 0.2579565039493844, 1729802959194506464, 
0.10174780339002609, 0.017151961103081703, 0.3162357549535808, 1729802959284628620, 
0.12106865644454956, 0.024313978850841522, 0.3789971818536674, 1729802959383539525, 
0.13817928731441498, 0.03199702501296997, 0.4333838966232274, 1729802959475503516, 
0.1592685431241989, 0.04304857552051544, 0.5038862122964579, 1729802959592714170, 
0.17557533085346222, 0.05295756459236145, 0.5573742229374639, 1729802959685514972, 
0.19199535250663757, 0.06421560049057007, 0.6085713796377121, 1729802959782497280, 
0.2066403478384018, 0.07534772157669067, 0.6512280825920238, 1729802959874482833, 
0.22425931692123413, 0.0907835140824318, 0.6994878058926889, 1729802959992517846, 
0.23790085315704346, 0.10285420715808868, 0.7314210573597572, 1729802960084492230, 
0.25203239917755127, 0.11652348190546036, 0.7630035416060506, 1729802960182483734, 
0.26468974351882935, 0.12950435280799866, 0.7899670937202651, 1729802960274581679, 
0.2808091640472412, 0.1465630680322647, 0.8192094248202537, 1729802960391547230, 
0.293841153383255, 0.16082902252674103, 0.8371084501037539, 1729802960484515752, 
0.30770230293273926, 0.17669576406478882, 0.85234501075134, 1729802960581514307, 
0.32105132937431335, 0.19201332330703735, 0.8630773714362812, 1729802960675134656, 
0.3369808495044708, 0.21098686754703522, 0.8736529711537698, 1729802960791561326, 
0.34995564818382263, 0.22632350027561188, 0.8800659017250018, 1729802960884528172, 
0.36363574862480164, 0.24299630522727966, 0.8867414473303711, 1729802960985646620, 
0.3760342001914978, 0.2580289840698242, 0.8879468484071104, 1729802961075900469, 
0.3920270800590515, 0.277442991733551, 0.8903601328340898, 1729802961190544702, 
0.4049927294254303, 0.29345694184303284, 0.8912666944856703, 1729802961284528891, 
0.41862308979034424, 0.3099045157432556, 0.8936834092369537, 1729802961384477730, 
0.4306289255619049, 0.3248855769634247, 0.8922244185466168, 1729802961474713357, 
0.44647517800331116, 0.34432393312454224, 0.8902466287474989, 1729802961589536543, 
0.4597344696521759, 0.36041632294654846, 0.8901459689395378, 1729802961684517000, 
0.4737299382686615, 0.3775259852409363, 0.8888787129811553, 1729802961784481509, 
0.4859257936477661, 0.3921642601490021, 0.888599812252117, 1729802961874680828, 
0.5024250745773315, 0.4119134247303009, 0.8867382215082639, 1729802961995027396, 
0.5149263143539429, 0.4270315170288086, 0.8843483762749942, 1729802962084538884, 
0.5287649035453796, 0.443523108959198, 0.8832839760348956, 1729802962184489334, 
0.5413814783096313, 0.45857927203178406, 0.8818809998605909, 1729802962274549157, 
0.558365523815155, 0.4786391258239746, 0.8815345875871526, 1729802962394577877, 
0.5704613327980042, 0.4934176206588745, 0.8795847056711934, 1729802962484526719, 
0.584492027759552, 0.5101625919342041, 0.8781401482799495, 1729802962584525479, 
0.5971348881721497, 0.5248706936836243, 0.8781401482789976, 1729802962675183871, 
0.6140928268432617, 0.5451047420501709, 0.8736978602105856, 1729802962794558828, 
0.626348614692688, 0.5597988367080688, 0.8736978602105856, 1729802962884542700, 
0.6402808427810669, 0.5763195157051086, 0.8736978602105856, 1729802962984495633, 
0.652937650680542, 0.591075599193573, 0.8723096781434131, 1729802963076031366, 
0.669506311416626, 0.6107006072998047, 0.8715021587833461, 1729802963194535901, 
0.6822354793548584, 0.6256861090660095, 0.869663627624368, 1729802963284536518, 
0.6962087750434875, 0.6422967910766602, 0.8704959028945923, 1729802963384502908, 
0.7091288566589355, 0.6574792861938477, 0.8699331360283651, 1729802963475982686, 
0.7258095741271973, 0.6771997213363647, 0.8699331360283651, 1729802963594635163, 
0.7383374571800232, 0.6921387314796448, 0.8699331360283651, 1729802963684554976, 
0.749663233757019, 0.7055773735046387, 0.8703996421242074, 1729802963765563485, 
0.7651612758636475, 0.7237991690635681, 0.8707899944510211, 1729802963874425296, 
0.7823712229728699, 0.7439025044441223, 0.8717206145009957, 1729802963994227676, 
0.7947506308555603, 0.7588188648223877, 0.87239053678379, 1729802964085004843, 
0.8088560700416565, 0.7753289341926575, 0.8722900485227166, 1729802964184867807, 
0.821094274520874, 0.789914608001709, 0.8727912542105968, 1729802964274904018, 
0.8379849195480347, 0.8096288442611694, 0.8729584913759142, 1729802964395088153, 
0.8499056100845337, 0.8239008188247681, 0.872964953125873, 1729802964485945297, 
0.8614561557769775, 0.8374785780906677, 0.8729758145546191, 1729802964584874824, 
0.8714737892150879, 0.8493213057518005, 0.8727928798483997, 1729802964675031074, 
0.8843358755111694, 0.8645622134208679, 0.8730356531163682, 1729802964794759493, 
0.8930627107620239, 0.8748875856399536, 0.8718039558312627, 1729802964885675946, 
0.9021260738372803, 0.8854800462722778, 0.8704166856297307, 1729802964984765117, 
0.909391462802887, 0.8939138054847717, 0.8707572796348543, 1729802965074595613, 
0.9183343648910522, 0.9043213725090027, 0.8685097404971412, 1729802965194569636, 
0.9246925711631775, 0.9119076728820801, 0.8687264255542849, 1729802965284577800, 
0.9311934113502502, 0.9194666147232056, 0.8695065713294577, 1729802965384559315, 
0.9366392493247986, 0.9259577393531799, 0.8688634793011634, 1729802965474696122, 
0.942883312702179, 0.9333391189575195, 0.8664246008971069, 1729802965594578340, 
0.9473176002502441, 0.9381842613220215, 0.8670154390763568, 1729802965685823168, 
0.9516895413398743, 0.943411111831665, 0.8691932018824923, 1729802965783551219, 
0.955644428730011, 0.9479347467422485, 0.8676522364513468, 1729802965875577683, 
0.9602004885673523, 0.9532653093338013, 0.8678276667371472, 1729802965993600300, 
0.9632360935211182, 0.9569303393363953, 0.8666651276734757, 1729802966085557637, 
0.9660205841064453, 0.960124135017395, 0.8669668565902721, 1729802966182562389, 
0.9688674807548523, 0.9633683562278748, 0.8672651688587738, 1729802966274836163, 
0.9720283150672913, 0.967271625995636, 0.8669219119213516, 1729802966392870576, 
0.9741002321243286, 0.9696305394172668, 0.8681806247306059, 1729802966484608902, 
0.9762543439865112, 0.9721483588218689, 0.8689569522920418, 1729802966582587184, 
0.9779731631278992, 0.97426837682724, 0.8686338810919952, 1729802966675146017, 
0.9801919460296631, 0.9767616987228394, 0.8687198017325964, 1729802966792876554, 
0.9820200800895691, 0.9788918495178223, 0.8675428123881327, 1729802966884804648, 
0.9839350581169128, 0.9811193346977234, 0.8669865233637761, 1729802966985549756, 
0.9856112003326416, 0.9832918047904968, 0.8673109616262656, 1729802967075156223, 
0.9880133271217346, 0.9859835505485535, 0.8675701769135078, 1729802967191618671, 
0.9898276925086975, 0.9880313873291016, 0.8670459143760753, 1729802967284594852, 
0.9915441274642944, 0.9901830554008484, 0.8661803636495284, 1729802967385545357, 
0.993094265460968, 0.9921604990959167, 0.8663194556883071, 1729802967475149195, 
0.9953954815864563, 0.9946645498275757, 0.8680633013174539, 1729802967590859732, 
