e, e_dot, e_int, stamp, 
0.31022186068146446, -0.005084986610179234, 0.03137859136547837, 1729807482382032498, 
0.3059275078033316, -0.03589051178418451, 0.030112137375996495, 1729807482428501368, 
0.3024930215532374, -0.04925263648340227, 0.03323204891582999, 1729807482490558022, 
0.30124265038146136, -0.02670574786096586, 0.034121480729805455, 1729807482541031417, 
0.2980522645366231, -0.030441234157379576, 0.029582396355267028, 1729807482588970504, 
0.2949244937474772, -0.04300111547063845, 0.029217565787683815, 1729807482639052883, 
0.29341544986732737, -0.03279531541744835, 0.027205718716381257, 1729807482681048430, 
0.382224752682002, 0.5804497734640736, 0.029752561767379584, 1729807482731017577, 
0.37902529170820853, 0.5710992248071575, 0.03514580933404212, 1729807482781020818, 
0.37600491051446827, -0.0425115167570328, 0.03697263850554208, 1729807482828548843, 
0.3725260930406077, -0.03993594844026807, 0.04110486591806298, 1729807482890385289, 
0.3702998409924428, -0.03340868995261135, 0.04194506159799019, 1729807482941019093, 
0.3686665790550897, -0.02021020657400059, 0.05507503681609171, 1729807483039036862, 
0.36227114756699774, -0.02873064926009646, 0.06974502539248566, 1729807483131019037, 
0.3525880471628949, -0.08760137900401893, 0.05131659906959123, 1729807483181119128, 
0.38274158584998835, -0.0016018758831170727, 0.07686561158925632, 1729807483341110756, 
0.3729510978808847, 0.029160238679831096, 0.09491978894308611, 1729807483438057067, 
0.359581609114194, -0.08160058313638203, 0.07060084649686678, 1729807483531021472, 
0.3485496181072679, -0.08447658457694439, 0.06976795812110724, 1729807483631662928, 
0.33611007400606857, -0.07440253537927503, 0.0731502573857068, 1729807483741174788, 
0.37006178711580645, 0.08017645292869635, 0.07220908021602106, 1729807483837051028, 
0.35463239793991896, 0.06363741573259651, 0.06733082338498388, 1729807483931589248, 
0.3331407370931985, -0.12666120630281089, 0.06829404260359834, 1729807484030731652, 
0.3189151722923843, -0.1246504139558788, 0.0636394395650204, 1729807484121239130, 
0.30241105237068244, -0.09754066999043352, 0.06756266578309598, 1729807484243088921, 
0.290358579754894, -0.09100142147075556, 0.0636560478307469, 1729807484330706418, 
0.3021951057269603, -0.006577583955316889, 0.05610711711426648, 1729807484431164880, 
0.2754517206694491, -0.042438350584517844, 0.06063097010860436, 1729807484540259157, 
0.2538922433922214, -0.15356513279512843, 0.057961766459899755, 1729807484640277483, 
0.23915381568806526, -0.12591852620786614, 0.04889795674897392, 1729807484731143079, 
0.223260417407403, -0.10726389603571664, 0.04547439933605189, 1729807484830731154, 
0.20510478596344817, -0.10804312037742181, 0.046711018002814256, 1729807484941074257, 
0.19274923374705077, -0.09562654167296697, 0.04375447008348133, 1729807485042066461, 
0.19603662948782719, -0.028463259599431245, 0.037604458283688746, 1729807485131030733, 
0.17858742576979159, -0.045334553847766634, 0.035905775476121796, 1729807485231919118, 
0.16361727612295118, -0.10334152615719201, 0.03769564229517721, 1729807485341135235, 
0.1512833353724713, -0.08641797059822583, 0.03457065238842133, 1729807485442080154, 
0.1394525458479997, -0.08506000348268143, 0.028760777038532567, 1729807485531036702, 
0.13184802478412205, -0.0709846176857793, 0.025927235084230216, 1729807485626142311, 
0.1189061525191547, -0.06554102212056659, 0.026799154777310052, 1729807485737074834, 
0.12419998431729884, -0.02106641456460538, 0.02624019249514993, 1729807485836089514, 
0.11052810602697083, -0.02870120849482639, 0.023218764112177638, 1729807485934047536, 
0.1005997802449996, -0.08265874659114218, 0.021186172691481125, 1729807486025630926, 
0.09168559012223265, -0.0617502122972553, 0.020953522394268242, 1729807486141635943, 
0.08738845447300214, -0.039877438855336435, 0.020176675244599415, 1729807486242061712, 
0.08275079598315038, -0.03162644672531901, 0.016534861040171076, 1729807486331093074, 
0.0743076103415431, -0.04556452222716301, 0.015386186166274582, 1729807486430890312, 
0.06529864494324145, -0.061134819636525096, 0.014155258852117806, 1729807486522073195, 
0.07692098673119252, -0.00041062003200236413, 0.01517869290174958, 1729807486641192158, 
0.07469540714364786, 0.024267473473547758, 0.015110334285933426, 1729807486731053647, 
0.0696792426506434, -0.024859697200431765, 0.014056904268214638, 1729807486831754943, 
0.06333554297083333, -0.03607261861971119, 0.014492354323347117, 1729807486940369629, 
0.05756117070047018, -0.03839323916018208, 0.013360798331138157, 1729807487042077356, 
0.05498683737057419, -0.028353580471809733, 0.01129856989234575, 1729807487133086398, 
0.053839827191871636, -0.0129524392930336, 0.011065731524491432, 1729807487241594313, 
0.04902822317629152, -0.01975631441118687, 0.010908429787407815, 1729807487340398885, 
0.044375175235702224, -0.031633972570544656, 0.009792252383236466, 1729807487441106087, 
0.05887121032678366, 0.03770352304113193, 0.009730214207367026, 1729807487532096259, 
0.05445436996596209, 0.03833044910828185, 0.010021435932190946, 1729807487631747582, 
0.05165411792867669, -0.02509605195651642, 0.010453307640441202, 1729807487722179786, 
0.05043554758129498, -0.013708684021838011, 0.010976881908717012, 1729807487842107853, 
0.04942126201198871, -0.007145297110464403, 0.010600032561098077, 1729807487932066282, 
0.04519249153207827, -0.018041312485714157, 0.00912112287347554, 1729807488030756598, 
0.043893614148993176, -0.01810228433232381, 0.009790187832788545, 1729807488144116832, 
0.039174737712455165, -0.02003593177437519, 0.008993522120664307, 1729807488241113599, 
0.036711633445019265, -0.02514289123799072, 0.007545191215357068, 1729807488333093092, 
0.03477624653065492, -0.015590940377894096, 0.006963555032229825, 1729807488429891576, 
0.05028276394289666, 0.03939790050370288, 0.008483839547413446, 1729807488542105033, 
0.046743889124134075, 0.03401905098224723, 0.009233250077470785, 1729807488640051977, 
0.043251069190803015, -0.02469127314147776, 0.008884285341595532, 1729807488732105666, 
0.041064695852437216, -0.02011159048537602, 0.008287198127821496, 1729807488829748757, 
0.04100073537701521, -0.0076534452037029235, 0.008775506410360786, 1729807488942185896, 
0.040171394647362524, -0.0030413974946448406, 0.008531133971597136, 1729807489039124301, 
0.03843805279159751, -0.009066206736173152, 0.007571821831651259, 1729807489132098368, 
0.032294473058365636, -0.027382941499620908, 0.007013375839201713, 1729807489228839213, 
0.028977279683042312, -0.030931712552691417, 0.006979548455412728, 1729807489342094218, 
0.027255772591100902, -0.01568060356809589, 0.006203690925412875, 1729807489439068435, 
0.02584781702477601, -0.010961260726544636, 0.005199051072150487, 1729807489532116002, 
0.0417605907052101, 0.04767284994804674, 0.006123980117759409, 1729807489632734161, 
0.03882461816543192, 0.04377412254404781, 0.007452300549245793, 1729807489742172058, 
0.035873509902805134, -0.019193791564960216, 0.007973446568239643, 1729807489838131747, 
0.034758055711637814, -0.014206688160918949, 0.006930781428088324, 1729807489932132493, 
0.035096498239178375, -0.0028254867516509376, 0.0068313334858574005, 1729807490031968650, 
0.03499402675375585, 0.0008199970840552487, 0.007340167441940262, 1729807490142154433, 
0.033751325109845354, -0.0046665767254848705, 0.007105140553148307, 1729807490237236773, 
0.029821995065381746, -0.018154078591665335, 0.006242956931141674, 1729807490332165338, 
0.027636606779069206, -0.021168775683169064, 0.005890733997907251, 1729807490430989828, 
0.02462240570548313, -0.016488512958646732, 0.0057190233671596735, 1729807490541191404, 
0.02460580711092386, -0.009171969675074389, 0.005413517221773427, 1729807490642277017, 
0.04138541811346208, 0.06216823759524979, 0.005768321874253973, 1729807490732166707, 
0.038244856878773215, 0.05167199069952163, 0.006570636234044394, 1729807490831385321, 
0.033410531762427365, -0.025189259361399877, 0.007886582661874282, 1729807490941469424, 
0.0329964947648973, -0.01602130793598253, 0.00732123443605405, 1729807491041259263, 
0.03260514521320235, -0.002833444734435231, 0.00626184403850809, 1729807491131198947, 
0.03280589435243919, -0.0007502095357291173, 0.006085078629860875, 1729807491226765749, 
0.03053190258020866, -0.006106644355023318, 0.006617658550009566, 1729807491338123763, 
0.025771702665533303, -0.022772825275321328, 0.0062596507804895405, 1729807491437505933, 
0.02276035009993227, -0.026146662226035487, 0.005217669581725963, 1729807491536102838, 
0.019671611578002235, -0.021507235688089973, 0.004308120128771596, 1729807491627002502, 
0.018832114308448222, -0.013844405525837952, 0.004125907084364882, 1729807491738141652, 
0.015159801934309103, -0.014286813387928761, 0.003848576796109174, 1729807491842152919, 
0.014786168227519658, -0.013152624721806954, 0.003154669363706284, 1729807491932163377, 
0.009203203848355379, -0.02016968692892591, 0.0024673487264318876, 1729807492031225776, 
0.009884591307302903, -0.016731845458700243, 0.002367022151608205, 1729807492141795370, 
0.010264826840554298, 0.0033170208928569155, 0.002063824083203404, 1729807492242159990, 
0.01004912647302314, 0.0004635190531550195, 0.0019157485308204955, 1729807492332110687, 
0.010422299118826084, 0.0004482217875884289, 0.0019431339633560242, 1729807492431818827, 
0.006918657980094389, -0.0094261295947289, 0.0019093169752305962, 1729807492541235676, 
0.006609797874272516, -0.011693831312110001, 0.0016792393643909275, 1729807492642155332, 
0.006062739170321185, -0.003046081816382763, 0.0012468432934992035, 1729807492732164809, 
0.006336349236238714, -0.0011139374676636578, 0.001203984668175387, 1729807492832169305, 
0.006195169032394698, 0.0004803358236829225, 0.0012955639920472206, 1729807492941191278, 
0.005547134953826305, -0.002570791950620571, 0.001265521797494895, 1729807493042171972, 
0.004651452034302395, -0.005454924376229071, 0.0010438609444421985, 1729807493132214179, 
0.004436761769112785, -0.004032376989860799, 0.0009264621116996543, 1729807493232081101, 
0.0046143837724275105, -0.00017880540986565775, 0.0009590094196587565, 1729807493342176432, 
0.005517987309168193, 0.003550652041568105, 0.0010201639921006828, 1729807493442147960, 
0.004780597472624493, 0.00031140260225321026, 0.0009492495900475809, 1729807493533134306, 
0.00436744449147386, -0.0040926848145273345, 0.0009287364330671555, 1729807493632125032, 
0.003709556569959638, -0.0033928303481260288, 0.0008938190114833465, 1729807493741684684, 
0.0039008561815754295, -0.0013670972807988695, 0.0008386740368598791, 1729807493842181143, 
0.006731141689908071, 0.01100378796799717, 0.0009153714731437141, 1729807493933164236, 
0.0049802528441080796, 0.004471549702143787, 0.0009884717416020266, 1729807494032122701, 
0.005557063657356531, -0.004150571140032454, 0.0012030721556470685, 1729807494142170531, 
0.00680224635548532, 0.005897332183539592, 0.0012141055505318942, 1729807494242180860, 
0.007532279531686781, 0.006825248461234479, 0.0012662845204203547, 1729807494333148409, 
0.010421609738848314, 0.012501806815481848, 0.0015594440654847937, 1729807494431157535, 
0.01240631494259703, 0.015731370771750495, 0.002125734456298032, 1729807494543199808, 
0.012415025849732197, 0.005934569832734914, 0.002455628056912183, 1729807494640188960, 
0.013799666875521366, 0.004994891835529324, 0.002445355193907749, 1729807494733149942, 
0.011698229912727509, -0.002263213627081984, 0.0023995164816176316, 1729807494830059562, 
0.012050576332105933, -0.006171510612935177, 0.002604123224757976, 1729807494941210857, 
0.012272862898494719, 0.001812880970204984, 0.0025110973561032488, 1729807495039191794, 
