acc_x, acc_y, angular_z, stamp, 
-0.022601187229156494, 0.007861852645874023, -7.022737384590792e-11, 1727992810841342924
-0.009995758533477783, 0.0006238818168640137, -3.981516562656029e-11, 1727992810873324887
-0.015425264835357666, 0.011351943016052246, -3.6541820748986804e-11, 1727992810901052961
0.004284083843231201, 0.009652435779571533, -3.585086599956897e-11, 1727992810930437487
-0.0065805912017822266, -0.022700130939483643, -2.580991812444718e-11, 1727992810960371568
-0.003123044967651367, 0.014889836311340332, 1.9922865722176925e-06, 1727992810990289064
0.014741897583007812, -0.021132946014404297, 1.9886269751381367e-06, 1727992811020261784
0.0021404027938842773, 0.002191603183746338, -4.7837956120862727e-14, 1727992811050220839
0.025478065013885498, -0.03553527593612671, -1.9963620587902205e-14, 1727992811081434879
0.012708663940429688, 0.009495437145233154, 2.8905508875661908e-12, 1727992811113063098
0.007193505764007568, -0.013703107833862305, 1.8951402928819876e-11, 1727992811140578627
-0.0036190152168273926, -0.013550817966461182, 2.943120149033855e-11, 1727992811169991052
0.012593567371368408, 0.002851128578186035, 5.029847581989888e-11, 1727992811199934416
0.003530144691467285, 0.0030525922775268555, 6.702733357482816e-11, 1727992811229961311
-0.01454150676727295, -0.00755995512008667, 8.830476368845942e-11, 1727992811259848574
0.010602355003356934, -0.021755695343017578, 1.0442406756265257e-10, 1727992811290203090
-0.0038765668869018555, -0.0037235021591186523, 1.2876209502663468e-10, 1727992811321561132
0.035411179065704346, 0.012332260608673096, 1.371972650490319e-10, 1727992811353805508
-0.00601959228515625, 0.00678330659866333, 1.8714197284087548e-10, 1727992811379733571
-0.0008987188339233398, -0.005986154079437256, 1.6188624731848975e-10, 1727992811409640695
0.02237522602081299, -0.031241953372955322, 1.2598257250169042e-10, 1727992811439609321
-0.028106749057769775, 0.03513610363006592, 1.2437116591581136e-10, 1727992811469539168
0.005891561508178711, -0.056643545627593994, 5.410284130496161e-11, 1727992811499436080
-0.02824234962463379, 0.027796566486358643, 4.822082758306511e-11, 1727992811529483173
0.0148468017578125, 0.0008053183555603027, 3.927151222364928e-11, 1727992811561287175
0.011251270771026611, -0.019002556800842285, 2.4818918319217115e-11, 1727992811592096817
0.00392836332321167, 0.002525806427001953, 8.417593119147574e-12, 1727992811619273678
0.009087681770324707, 0.0041695237159729, -1.990246594863182e-06, 1727992811649222371
4.3451786041259766e-05, -0.01030820608139038, -7.58299040409859e-11, 1727992811679107779
-0.012633860111236572, -0.03726857900619507, -9.288606011079217e-11, 1727992811709131165
